37	Szakszuka	Zacznij od pomidorów. Do szakszuki wybieraj mięsiste, dojrzałe i pachnące pomidory. Na trzy porcje potrzebujesz nie mniej niż 500 gramów świeżych pomidorów. Umyj je pod zimną, bieżącą wodą i obierz cienko ze skórki. Ja używam obieraczki do warzyw ze specjalnym ostrzem, ale możesz też sparzyć swoje pomidory wrzątkiem i zdjąć skórkę palcami. Wytnij też twarde fragmenty przy szypułce, a pomidory pokrój dość drobno. Pokrojone pomidory przenieś do miseczki. Po paru minutach na dnie zbierze się nadmiar soku z nasionami. Zlej go do szklanki (można go wypić). Obierz i posiekaj drobno małą cebulę (np. 3 małe szalotki), lub też kawałek większej cebuli. U mnie było to około 80 gramów cebuli zwykłej (polecam też cebulą czosnkową i delikatniejszą cukrową). Nagrzej średniej wielkości patelnię z grubszym dnem. Na patelni umieść łyżkę masła klarowanego oraz wlej łyżkę oliwy lub oleju do smażenia. Cebulę umieść na patelni z tłuszczem i podsmażaj na średniej mocy palnika przez około 10 minut. Cebula ma się zeszklić. Może się też lekko zarumienić. Dwa ząbki czosnku obierz i przeciśnij przez praskę, a następnie dodaj na patelnię z podsmażoną cebulką. Zmniejsz moc palnika do niskiej i podgrzewaj cebulę z czosnkiem nie dłużej niż pięć minut (uważaj, by czosnek się nie rumienił, ponieważ może się zrobić gorzki). Po tym czasie na patelnię dodaj też pomidory oraz przyprawy: 1/3 płaskiej łyżeczki słodkiej papryki; po sporej szczypcie pieprzu cayenne, gałki muszkatołowej i kuminu (min rzymski). Całość wymieszaj i podgrzewaj przez pięć minut, aż pomidory ładnie zmiękną. Do aromatycznego sosu pomidorowego można już wbić trzy jajka. Warto lekko odgarnąć warzywa w trzech miejscach, by zrobić miejsce na jajka. Po kolei wbij jajka do szakszuki. Zmniejsz moc palnika, a patelnię przykryj przykrywką, by białko w jajkach ładnie się ścięło. Zazwyczaj nie trwa to dłużej niż pięć minut. Po tym czasie jeszcze lekko posól całość i posyp siekanym szczypiorkiem i świeżą kolendrą lub natką pietruszki. Listki bazylii oraz kolorowy pieprz też tu pasują. Szakszukę dziel na porcje i od razu podawaj. 	obiad	None
38	Gzik	Około jednego kilograma ziemniaków (stare lub młode, ale większe sztuki) bardzo dokładnie umyj pod zimną, bieżącą wodą. Wyszoruj je też dokładnie, by oczyścić je z ziemi innych zanieczyszczeń. Miałam trochę ponad kilogram ziemniaków. U mnie było to dziewięć sztuk. Staraj się wybrać ziemniaki o podobnej wielkości. Jeśli jednak nie uda Ci się tak przebrać ziemniaków, (u mnie dwie sztuki były znacznie większe niż pozostałe) to nie szkodzi. Gotujemy je w całości, więc te, które zmiękną szybciej wystarczy wyłowić wcześniej z garnka przy pomocy szczypiec. Czyste ziemniaki umieść w większym garnku. Wody wlej tyle, by całkowicie przykryła ziemniaki. Wsyp też łyżeczkę soli. Ziemniaki gotuj pod przykryciem do miękkości. Od zagotowania może to trwać 25-30 minut. Zazwyczaj sprawdzam widelcem każda sztukę i wyławiam, gdy jest już idealnie ugotowana. Ugotowane do miękkości ziemniaki w mundurkach odkładam na deskę do wysuszenia i ostudzenia. W trakcie gotowania ziemniaków przygotuj gzik. Na kilogram ziemniaków daję zazwyczaj minimum 600 gramów twarogu. Ja wybieram twaróg tłusty, (w kostce lub w trójkącie - z małych, lokalnych mleczarni) ale może to być też dobrej jakości twaróg półtłusty lub chudy. Do miski z twarogiem dodaj też śmietanę kwaśną 18 % lub 12%. Daję 200 gramów śmietany. Tak więc zazwyczaj stosuję proporcje 1:3 (jedna porcja śmietany na trzy porcje twarogu). Do miski dodaję też mały pęczek siekanego szczypiorku lub kawałek drobno siekanej cebuli. A na koniec symboliczna szczypta cukru (można pominąć) oraz jedna, płaska łyżeczka soli i 1/4 płaskiej łyżeczki pieprzu. Całość ugniatam widelcem i mieszam, by połączyć wszystkie składniki. Sprawdzam konsystencję i smak gzika. Jeśli wyszedł zbyt zwarty, to dodaję więcej śmietany. Jeśli jest za mało słony lub pieprzny, to dodaję jeszcze odrobinę przypraw. Ziemniaki ugotowane w mundurach przekrój w poprzek na pół. Na każdą połówkę wyłóż porcję gzika. Pyry z gzikiem warto udekorować na koniec szczypiorkiem, lub natką pietruszki oraz posypać świeżo mieloną solą i pieprzem (u mnie pieprz kolorowy). Pyry z gzikiem podajemy na zimno. Pokazałam mój ulubiony sposób na podanie gzika z pyrami. Można też śmiało każdą połówkę ziemniaka naciąć na cztery i faszerować je gzikiem lub też pokroić pyry na mniejsze kawałki i na całość wyłożyć gzika. Całe pyry można też zmiażdżyć i na takiego zgniecionego ziemianka wykładać gzik. Wersja z całymi pyrami i gzikiem podanym obok też jest ok. 	obiad	None
39	Gnocchi	"Minimum jeden kilogram sypkich ziemniaków bardzo dokładnie umyj i wyszoruj. Moje ziemniaki ważyły łącznie około 1080 gramów. Było to siedem ziemniaków. Wybrałam ziemniaki, które były prawie takiej samej wielkości, by ugotowały się w tym samym czasie. To ważne, ponieważ ziemniaki gotujemy w całości, bez obierania. Jeśli miałabym określić ich wielkość, to były to lekko podłużne ziemniaki, które mieściły się w mojej dłoni jak w kołysce :) Czyste ziemniaki (bez obierania i krojenia) umieść w garnku z zimną wodą (woda ma całkowicie przykryć ziemniaki) i gotuj je do miękkości. Może to potrwać 25-35 minut (w zależności od wielkości i typu ziemniaków). Ugotowane ziemniaki odcedź i pojedynczo odłóż na deskę, do lekkiego przestudzenia. Przy okazji jeszcze się dosuszą. Gdy nie będą już gorące, ale nadal będą ciepłe, bardzo dokładnie zdejmij im skórkę i usuń ewentualne ""niedoskonałości"". Całkowicie przestudzone ziemniaki przepuść przez ręczną praskę (do ziemniaków i białego sera) lub zmiel w maszynce do mielenia mięsa na średnich oczkach. Do zmielenia ugotowanych ziemniaków nie używamy blenderów i innych tego typu urządzeń. Zmielone ziemniaki umieść na dużej desce lub na stolnicy. Wsyp też pełną szklankę (czubatą), czyli 200 gramów mąki z pszenicy durum (semolina) lub ewentualnie mąki pełnoziarnistej typ. 2000. Wbij dwa mniejsze jajka i wsyp płaską łyżeczkę soli. Ze wszystkich składników zagnieć zwartą kulę ziemniaczaną. Nie wyrabiaj długo masy - tylko do połączenia się wszystkich składników w jednolite, zwarte ciasto. Masa ziemniaczana na gnocchi powinna być twardsza/bardziej zwarta, niż na polskie kopytka. Jeśli Twoje ciasto wydaje Ci się zbyt luźne, to dodaj więcej mąki. W dużym, szerokim garnku można już zacząć gotować wodę. Płaską łyżkę soli wsyp w momencie, gdy woda zacznie się gotować. Na lekko tylko obsypanej mąką stolnicy umieść 1/4 ciasta na gnocchi i rozwałkuj dłońmi na sznurek grubości około 1,5 cm. Ucinaj nożem zgrabne kluseczki o długości około 1,5-2 cm (nie większe niż korek od wina). Kluski gnocchi mogą mieć różne kształty. Możesz je gotować w formie kopytek. Możesz też formować z nich kulki. Najbardziej popularne jest jednak tworzenie gnocchi z charakterystycznymi wgłębieniami. Możesz je wykonać przy pomocy widelca lub specjalnej, małej deseczki z karbowaną powierzchnią. Najprościej jest tylko lekko ugnieść każdą kluseczkę widelcem. Można też przeturlać kluseczki przez wypukłą stronę widelca. W wybrany przez Ciebie sposób uformuj kluseczki gnocchi z całego ciasta ziemniaczanego. Gnocchi przenoś partiami na cedzak i zanurzaj w gotującej się wodzie. Od razu lekko i ostrożnie zamieszaj kluseczki. Po wypłynięciu gnocchi na powierzchnię odczekaj jeszcze około 90 sekund. Wyłów wszystkie kluseczki, poczekaj aż odcedzisz nadmiar wody i umieść je na szerokim talerzu lub salaterce. W ten sposób ugotuj wszystkie porcje gnocchi. Jak podałam swoje gnocchi? Kilka łyżek masła klarowanego podgrzewałam przez pięć minut z trzema gałązkami świeżego rozmarynu (patelnia na małej mocy). Masłem rozmarynowym polałam porcje kluseczek. Całość oprószyłam świeżo mielonym pieprzem i tartym serem Parmigiano Reggiano. Podałam jeszcze gorące. "	obiad	None
40	Marchewka z groszkiem	Umyj jeden kilogram świeżej marchewki. Możesz użyć zarówno marchewki młodej, jak i starej. Odetnij końce i cienko obierz każdą marchewkę. Następnie przetnij je wzdłuż na pół oraz w razie potrzeby jeszcze raz wzdłuż, by otrzymać słupki marchewki mniej więcej podobnej grubości. Marchewki pokrój w drobną kostkę nie większą niż 1,5 cm. Po obraniu wyszło mi około 825 gramów marchewki. Pokrojoną w kostkę marchewkę umieść w garnku. Wlej też szklankę wody, czyli 250 ml kranówki. Wsyp łyżeczkę cukru oraz płaską łyżeczkę soli. Zamieszaj marchewkę. Garnek przykryj przykrywką. Ustaw wysoką moc palnika. Gdy tylko marchew zacznie się gotować, zmniejsz moc palnika do takiej, by zawartość garnka tylko lekko się bulgotała. Gotuj tak marchewkę przez 20 minut. Po tym czasie powinna być już miękka. Jeśli nie jest miękka, to gotuj ją jeszcze chwilę. Do miękkiej marchewki dodaj dwie łyżki masła (może być klarowane). Łyżkę mąki pszennej wsyp do marchewki przy pomocy sitka. W tym samym czasie powoli mieszaj w garnku, by nie powstały grudki z mąki. Na sam koniec dodaj odsączony z zalewy groszek. Całość wymieszaj i po minucie spróbuj. W razie potrzeby dodaj trochę cukru lub soli. Marchew bowiem może być bardzo słodka, ale może też nie mieć w sobie słodyczy i trzeba ją lekko dosłodzić. Jeśli zaś lubisz marchew z groszkiem na gęsto, to możesz śmiało gotować ją trochę dłużej. Możesz też dodać jej gęstości szykując zasmażkę z masła z odrobiną mąki. W tym celu roztop na patelni dwie łyżki masła. Gdy masło zacznie się pienić dodaj tez płaską łyżkę mąki i całość energicznie wymieszaj przy pomocy drewnianej łyżki. Zawartość patelni od razu przełóż do garnka z marchewką z groszkiem. 	obiad	None
41	Makaron z cukinii	"Cukinie dokładnie umyj, ale nie obieraj. Aby otrzymać z cukinii makaron typu spaghetti możesz tak jak ja użyć ręcznej temperówki do warzyw. Moja temperówka ma końce o dwóch średnicach. A do tego cały mokry środek z nasionami z cukinii wychodzi drugą stroną. Można też użyć krajalnicy spiralnej, czyli tzw. tarki spiralnej do warzyw. Z dwóch cukinii o wadze łącznej około 680 gramów otrzymałam 550 gramów ""makaronu"". Nagrzej średniej wielkości patelnię i wlej trzy łyżki delikatnej oliwy z oliwek. Dodaj obrane i drobno posiekane lub przepuszczone przez praskę trzy ząbki czosnku. Czosnek podsmażaj na mniejszej mocy palnika przez dwie minuty. Na patelnię wyłóż makaron z cukinii. Całość zamieszaj szczypcami i zwiększ moc palnika do trochę wyższej niż średnia. Makaron podsmażaj tak przez 5-8 minut. Co minutę warto go lekko podnosić i przemieszczać, by równomiernie się podsmażył a przy okazji, by odparować też nadmiar wody. Ni podsmażaj go jednak za długo. Ma pozostać jędrny. Po tym czasie zdejmij patelnię z palnika i dodaj sól, pieprz oraz małą garść siekanej natki pietruszki lub kolendry. Wsyp około 40 gramów bardzo drobno tartego sera typu parmezan. Polecam sery dojrzewające, jak ser Parmigiano Reggiano lub Grana Padano oraz ser owczy Pecorino Romano. Dokładnie zamieszaj makaron z cukinii z dodatkami i sprawdź jego smak. W razie potrzeby dodaj więcej soli lub pieprzu. Warto też wlać łyżkę świeżo wyciskanego soku z cytryny. Na każdą porcję polecam wyłożyć połówki pomidorków koktajlowych oraz całość oprószyć pieprzem lub otrą papryką. Makaron z cukinii podawaj jeszcze gorący np. z grzankami lub też jako dodatek do obiadu. Bardzo dobrze smakuje nawet po przestudzeniu. "	obiad	None
42	Makaron z pesto	W pierwszej kolejności przygotuj sobie domowe pesto z bazylii. Wszystkie składniki na pesto należy zmiksować na pastę/sos lub utrzeć w moździerzu. Ser powinien być wcześniej starty, orzeszki piniowe podprażone na suchej patelni, zaś listki bazylii umyte i osuszone. Zobacz koniecznie jak krok po kroku przygotować pesto z bazylii. Z podanej ilości składników wyjdzie około 200 gramów pesto. Dobrej jakości makaron typu spaghetti ugotuj al-dente według instrukcji na opakowaniu. Do garnka wlej wodę i zagotuj. Na ugotowanie 200 gramów suchego makaronu potrzebujesz dwa litry wody. Wodę posól dopiero, gdy zacznie się gotować. Do wrzątku wsyp łyżeczkę soli. W garnku umieść makaron i gotuj. Gdy makaron zmięknie na tyle, by całkowicie zanurzyć się w wodzie, możesz go zamieszać. Ugotowany powinien być sprężysty, ale nie łamać się po nawinięciu na palec. Makaron spaghetti gotuję zazwyczaj o minutę dłużej, niż zaleca producent na opakowaniu. Ugotowany makaron przełóż na durszlak i od razu ponownie do garnka lub też dużej, szklanej miski, by nie odcedzać za mocno wody z makaronu. Niech pozostanie mokry. Mój makaron ważył po ugotowaniu około 460 gramów. Do ugotowanego makaronu dodaj całe pesto i wymieszaj dokładnie makaron. Makaron z pesto podawaj od razu po przygotowaniu. Każdą porcję warto polać odrobiną oliwy, posypać tartym serem oraz posypać odrobiną orzechów piniowych lub pokruszonych orzechów nerkowca. 	obiad	None
43	Frytki belgijskie	Jeśli frytki szykuję w sezonie na młode ziemniaki, to nie obieram ziemniaków, tylko dokładnie myję je w zimnej wodzie. Ziemniaki stare obieram. Tradycyjnie frytki belgijskie krojone były na długie kawałki/słupki, które miały przypominać kształtem ryby. Polecam zatem wybierać większe ziemniaki o wydłużonym kształcie. Krój je na kształt łódki (młode ziemniaki ze skórką) lub w słupki (stare ziemniaki, które trzeba obrać). Postaraj się, by kawałki ziemniaków miały podobną grubość. Frytki powinny być podłużne i grubsze od tych klasycznych. Najlepiej by miały około 1,5 cm grubości. Pokrojone w słupki lub łódeczki ziemniaki umieść w misce z zimną wodą. Po paru minutach przepłucz je i odłóż na ręcznik papierowy do wysuszenia. Młodych ziemniaków zazwyczaj nie płuczę, zaś słupki wycięte z ziemniaków starych, zawsze. Frytkownicy nie posiadam, więc użyłam uniwersalnego naczynia (coś pomiędzy garnkiem a wokiem). Frytki powinny być całkowicie zanurzone w gorącym tłuszczu, dlatego też potrzebujesz minimum litr frytury wołowej (ewentualnie oleju rafinowanego do smażenia). Wlej tłuszcz do garnka lub frytkownicy i nagrzej go do temperatury nie wyższej niż 150 stopni (przyda się termometr cukierniczy). Aby nie zużyć ogromnej ilości tłuszczu, smażę frytki w dwóch turach. Połowę frytek umieszczam w garnku z nagrzanym tłuszczem i czekam około 4-6 minut. Cieńsze frytki będą gotowe do pierwszego wyłowienia po około 4 minutach a te grubsze (jak moje) po 6 minutach. Frytki wyławiam przy pomocy dużego, metalowe sitka i odkładam je na ręcznik papierowy do przestudzenia (lub zostawiam w sitku na desce wyłożonej ręcznikiem papierowym). Tak samo smażę drugą połowę frytek i odkładam do przestudzenia. Wyłącz palnik nad garnkiem z tłuszczem i czekaj aż frytki całkiem przestygną. Po pierwszym smażeniu frytki mogą być już całkiem miękkie. Są jednak dość blade i mogą być lekko kruche i elastyczne. Ponownie nagrzej tłuszcz (ten sam tłuszcz, w tym samym naczyniu). Tym razem już do temperatury około 180, do maksymalnie 190 stopni. Tak samo jak wcześniej, w nagrzanym tłuszczu umieść połowę całkowicie przestudzonych po pierwszym smażeniu frytek. Tym razem smaż je już do momentu, gdy zrobią się pięknie rumiane. Może to trwać od 2 do 4 minut. Frytki wyłów przy pomocy metalowego sitka i od razu smaż drugą porcję frytek. Gotowe frytki belgijskie wystarczy posolić i natychmiast podawać. Ja posypuję je jeszcze siekaną natką pietruszki. Najlepsze są podawane jeszcze gorąco zarówno jako samodzielny posiłek, oraz jako dodatek do dania głównego. 	obiad	-1
44	Placki ziemniaczane	Obrane ziemniaki zetrzyj na drobnych oczkach bądź użyj malaksera/maszynki do mielenia z odpowiednią nakładką. Masę ziemniaczaną odciśnij z nadmiaru wody. Ja używam do tego bawełnianej ściereczki. Odlałam do osobnej miski około 100 ml płynu (czasem odlewam nawet do 150 m wody). Masa powinna być mokra, jednak nie powinna stać w niej woda. Odciśniętej wody nie wylewaj. Odstaw ją w miseczce na 10-20 minut. Po tym czasie na dnie naczynia powinna zebrać się skrobia z ziemniaków. Wylej całą wodę. Na dnie zbierze Ci się przynajmniej jedna łyżka skrobi, którą polecam ponownie dodać do startych ziemniaków. Szczypiorek oraz cebulę drobno poszatkuj. Nie są to składniki niezbędne i można je śmiało pominąć przy szykowaniu placków ziemniaczanych, jednak gorąco polecam dodać przynajmniej odrobinę szczypiorku. Do miski ze startymi ziemniakami dodaj skrobię, która zebrała się na dnie miseczki po odlaniu nadmiaru wody. Wbij również dwa jajka. Wsyp dwie płaskie łyżki mąki pszennej oraz po płaskiej łyżeczce cukru, soli i pieprzu. Nie zapomnij o posiekanym szczypiorku i cebuli. Bardzo dokładnie wymieszaj całą masę. Przygotuj sobie średnią lub dużą patelnię z grubym dnem. Zacznij ją nagrzewać. Dodaj 2-3 łyżki smalcu (u mnie smalec gęsi, ale może być też dobry smalec wieprzowy lub w ostateczności olej do smażenia). Dużą łyżką nakładaj porcje masy ziemniaczanej. Placki ziemniaczane przewracaj na druga stronę, gdy zrobią się od spodu rumiane. Jeśli rumienią się za szybko, to zmniejsz moc palnika. Jeśli po kilku minutach są nadal dość blade, to zwiększ moc palnika. To jak długo będą się smażyły zależy od patelni, mocy palnika i grubości placków. Orientacyjnie jednak nie powinno to trwać dłużej niż trzy minut na stronę. W ten sposób usmaż wszystkie placki ziemniaczane. Powinno Ci wyjść minimum 20-25 placków. Po zdjęciu z patelni placki możesz kłaść na talerz wyłożony ręcznikiem papierowym, by papier wchłonął nadmiar tłuszczu. 	obiad	None
45	Pierogi ruskie	"Obierz około 650-700 gramów ziemniaków i ugotuj do miękkości w osolonej wodzie. Odlej wodę, dokładnie osusz i zmiel ziemniaki lub ubij tłuczkiem na puree. Powinno Ci wyjść nie więcej niż 500 gramów masy ziemniaczanej. Puree odstaw do przestudzenia. Do miski ze zmielonymi ziemniakami dodaj też po pół płaskiej łyżeczki soli i pieprzu. Dużą cebulę obierz i poszatkuj. Możesz też użyć kilku mniejszych sztuk o łącznej wadze około 300 gramów. Na nagrzaną patelnię dodaj dwie łyżki masła klarowanego. Dodaj poszatkowaną cebulę i podsmażaj na średniej mocy palnika przez około 10 minut. Masło możesz zastąpić delikatną oliwą lub innym ulubionym olejem do smażenia. Do farszu potrzebujesz 300 gramów twarogu. Możesz użyć twaróg półtłusty lub tłusty w kostce, typu krajanka (w bloczkach) lub też w ""trójkącie"" pakowany w papier. Twaróg można zmielić w maszynce lub też przepuścić przez ręczną praskę. Do farszu na pierogi ruskie nie używam twarogu mielonego sernikowego w wiaderku, ponieważ nawet te bardzo dobrej jakości twarogi mielone nie są tak zwarte, jak te sprzedawane w kostce. Masę ziemniaczaną, zmielony twaróg, zeszkloną z masłem cebulę oraz sól i pieprz wymieszaj razem w jednej misce. Farsz na pierogi ruskie jest już gotowy. Przygotuj ciasto na ruskie pierogi. Do szerokiej miski przesiej mąkę. Pół kilograma mąki, to połowa standardowego opakowania o wadze jednego kilograma. Dodaj pół łyżeczki soli oraz cztery łyżki oleju np. rzepakowego. Olej z pestek winogron oraz inne oleje o delikatnym smaku również się sprawdzą. Wlej szklankę gorącej, przegotowanej wody i zamieszaj ciasto łyżką a następnie zacznij je wyrabiać. Ciasto można też śmiało wyrabiać w maszynie np. w Thermomix. Ciasto powinno być miękkie, plastyczne i elastyczne. Gotową kulę ciasta zawiń w folię i odłóż na 30 minut. Ciasto po leżakowaniu nie będzie się kurczyć podczas wałkowania. Po tym czasie ciasto odwiń z folii i podziel na 3 części. Dwa kawałki odłóż na bok i przykryj bawełnianą ściereczką, by ciasto nie obsychało. Jeden kawałek rozwałkuj cienko na stolnicy lub na blacie lekko oprószonym mąką. Przy pomocy wykrawaczki o średnicy około 8 cm wycinaj okrągłe placki pod pierogi.  Na środek placka nakładaj farsz na pierogi ruskie. Daję zawsze sporo farszu. Kulkę farszu lekko spłaszczam na kształt wałeczka, by idealnie wypełnić wnętrze pieroga. Pierogi składaj na pół i sklejaj boki. Po sklejeniu łączenia polecam wykonać dodatkowo falbankę. Pierogi układaj obok siebie na stolnicy. Aby oczekujące na gotowanie pierogi nie schły, przykryj je lekko wilgotną bawełnianą ściereczką. Każdą serię umieszczaj w garnku z osoloną, gotującą się wodą. Woda nie powinna mocno bulgonić. Pierogi wyławiaj po około 3-4 minutach od ich wypłynięcia na powierzchnię W ten sposób ugotuj wszystkie pierogi. Wyszło mi około 60 pierogów. Gotowe pierogi ruskie polałam masłem klarowanym z zeszkloną cebulą. Taką okrasę szykujesz identycznie, jak cebulkę na maśle, którą wykorzystujesz do zrobienia farszu na ruskie. "	obiad	None
46	Kluski z ciasta na pierogi	Do szerokiej miski przesiej mąkę. Dodaj sól oraz olej. Wlej gorącą lub ciepłą wodę i wyrabiaj chwilę ciasto, najlepiej ręcznie. Powinno być miękkie, plastyczne i elastyczne. Kulę ciasta zawiń w folię i odłóż na 20 minut. Ciasto po leżakowaniu nie będzie się kurczyć podczas wałkowania. Po tym czasie rozwałkuj ciasto na placek, na dowolną grubość. Posyp je odrobiną mąki, zwiń w rulon i pokrój w plasterki. Otrzymasz wówczas podłużne kluski podobne do grubego makaronu spaghetti. Aby zrobić kluseczki podobne do makaronu Gemelli wystarczy, że podzielisz kulę ciasta na cztery części. Każdą część ciasta rozciągnij na sznurek o średnicy około 2 cm. Sznurek lekko spłaszcz. Krój kluseczki na grube kluseczki. Posypuj je mąką, by się nie sklejały. Wszystkie kluski umieść razem w dużym garnku z osoloną, gotującą się wodą. Kluski zamieszaj. Wyławiaj je po około 3-4 minutach od ich wypłynięcia na powierzchnię. Szybki sos pomidorowy: W małym rondelku umieść pokrojone w kostkę pomidory. Lekko je posól. Po 2-3 minutach podgrzewania całość przetrzyj przez sitko do miseczki. Na sicie mają zostać skórki pomidora i pestki. Takim szybkim sosem polewaj porcje klusek. Ze świeżych ziół do dekoracji na talerzach polecam użyć: kolendrę, pietruszkę lub koperek. Poza sezonem możesz użyć gotowej passaty ze słoika. Cebulka na oleju: Cebulę obierz i drobno posiekaj. Na małej patelni nagrzej olej i masło klarowane. Dodaj cebulkę i podsmażaj ją na średniej mocy palnika przez 10 minut. Ładnie zarumienioną cebulkę wyłóż na gorące kluseczki. 	obiad	None
47	Kopytka	Aby zrobić kopytka potrzebujesz jeden kilogram ugotowanych już ziemniaków. Ugotowane ziemniaki najlepiej jest zmielić w maszynce lub przepuścić przez praskę jeszcze lekko ciepłe. Pamiętaj o tym, że ciepłe ziemniaki łatwiej jest przepuścić przez praskę niż zimne z lodówki, które robią się wtedy twarde. Jeśli jednak mielisz ziemniaki w maszynce, to możesz też użyć ziemniaków z obiadu, z dnia poprzedniego. Wówczas mogą być też zimne. Jeśli dopiero planujesz gotować ziemniaki, to polecam użyć około 1400 gramów ziemniaków (waga przed obraniem). Ziemniaki włóż do osolonej wody i gotuj do miękkości. Ważne jest, by zawsze dobrze osuszyć ziemniaki po ugotowaniu. Polecam po odlaniu wody postawić jeszcze na minutę garnek z samymi ziemniakami na małej mocy palnika, by odparować resztki wody z pomiędzy ziemniaków. Zmielone na gładko ziemniaki umieść w szerszej misce. Na stolnicę przesiej dziewięć czubatych łyżek mąki pszennej. Będzie to około 230 gramów mąki. Wyłóż gładką masę ziemniaczaną. Na środek wbij jedno małe lub średnie jajko. Dodaj też płaską łyżeczkę soli. Masa ziemniaczana może być jeszcze lekko ciepła. Całość wyrób na gładką masę bez żadnych grudek. Masa powinna być bardzo plastyczna. Kolor masy na kopytka zależy od tego, jakich ziemniaków użyjesz. Kopytka mogą zatem wyjść bardzo jasne lub też lekko żółte. Ja użyłam ziemniaków żółtych przeznaczonych do gotowania. W dużym garnku można już zacząć gotować wodę. Posól ją płaską łyżką soli w momencie, gdy zacznie się gotować. Na obsypanej mąką stolnicy umieść 1/4 ciasta na kopytka i rozwałkuj dłońmi na sznurek grubości około 2 cm. Ucinaj nożem zgrabne kopytka o długości około 1,5-2 cm. Z podanej proporcji składników wychodzi mięciutka i delikatna masa, więc możesz śmiało podsypywać wałeczki mąką. Oprószone lekko mąką przenoś je na cedzak i zanurzaj w gotującej się wodzie. Od razu lekko i ostrożnie zamieszaj kopytka. Po wypłynięciu kopytek na wierzch odczekaj jeszcze około 90 sekund. Wyłów wszystkie kopytka, poczekaj aż odcedzisz nadmiar wody i umieść na szerokim talerzu lub salaterce. W ten sposób ugotuj wszystkie porcje kopytek.	obiad	None
48	Kluski śląskie	Potrzebujesz kilogram ugotowanych już ziemniaków. Ugotowane ziemniaki najlepiej jest zmielić w maszynce lub przepuścić przez praskę jeszcze ciepłe. Pamiętaj o tym, że ciepłe ziemniaki łatwiej jest przepuścić przez praskę niż zimne z lodówki, które robią się wtedy twarde. Jeśli jednak mielisz ziemniaki w maszynce, to możesz też użyć ziemniaków z obiadu, z dnia poprzedniego. Jeśli dopiero planujesz gotować ziemniaki, to polecam użyć około 1400 gramów ziemniaków (waga przed obraniem). Ziemniaki włóż do osolonej wody i gotuj do miękkości. Ważne jest, by zawsze dobrze osuszyć ziemniaki po ugotowaniu. Polecam po odlaniu wody postawić jeszcze na minutę garnek z samymi ziemniakami na małej mocy palnika, by odparować resztki wody spomiędzy ziemniaków. Zmielone na gładko ziemniaki umieść w szerszej misce i uklep. Nożem zaznacz tylko w miarę równy krzyżyk na masie. Wyjmij na chwilę jedną czwartą porcji zmielonych ziemniaków i na ich miejsce wsyp skrobię ziemniaczaną. Skrobia powinna całkowicie wypełnić lukę po ziemniakach. Jeśli Twoje zmielone ziemniaki ważyły jeden kilogram, to użyjesz zapewne idealnie 200 gramów skrobi ziemniaczanej (niepełna szklanka). Czwartą część ziemniaków ponownie umieść w misce. Do miski wbij też jedno średniej wielkości jajko (można je pominąć, ale ja zazwyczaj daję jedno jajko) i wsyp pół płaskiej łyżeczki soli. Całość bardzo dokładnie wymieszaj np. dłońmi. Masa powinna być bardzo plastyczna. Kolor masy na kluski śląskie zależy od tego jakich ziemniaków użyjesz oraz od tego, czy dodasz jajko czy też nie. Kluski mogą zatem wyjść bardzo jasne lub też lekko żółte. W dużym garnku można już zacząć gotować wodę. Posól ją płaską łyżką soli w momencie, gdy zacznie się gotować. Kluski śląskie formujemy w dłoniach. Weź odrobinę masy i uformuj z niej kulkę wielkości małego orzecha włoskiego. Zegnij palec wskazujący i wykonaj nim dołek klusce. Dołek możesz też wykonać np. końcówką drewnianej łyżki. Gotowe do gotowania kluski śląskie powinny mieć około 4 cm szerokości i 2 cm wysokości. Kluski gotuj w kilku seriach. Swoje kluski gotowałam w trzech seriach. Umieść porcję uformowanych klusek w gotującej się wodzie. Po wypłynięciu klusek na powierzchnię, odczekaj jeszcze około trzy minuty. Wyłów wszystkie kluski i umieść na szerokim talerzu lub salaterce. W ten sposób ugotuj wszystkie porcje klusek. Ważne jest, by kluski nie gotowały się na wysokiej mocy palnika. Inaczej zaczną się pienić i zamiast się ugotować, szybko napuchną i zrobią się zbyt miękkie. Z tego samego powodu, klusek nie można też gotować za długo. Kluski śląskie są pyszne jedzone na gorąco prosto z garnka. Świetnie smakują okraszone słoniną lub kawałkami boczku podsmażonymi na patelni. Kluski są przepyszne polane sosem z mięsa lub też tylko roztopionym masłem lub ciepłym olejem. Swoje kluski śląskie podałam z podsmażoną na oleju cebulką. Dwie duże cebule obierz i poszatkuj drobno. Nagrzej dobrze średniej wielkości patelnię. Wlej minimum sześć łyżek oleju ryżowego lub np. z pestek winogron, czy też rzepakowego i dodaj cebulkę. Podsmażaj ją na oleju, na małej mocy palnika przez minimum 10 minut, aż zrobi się rumiana. Cebulę zamieszaj kilka razy przy pomocy drewnianej łyżki. Nie przykrywaj patelni przykrywką. Gorącą cebulką z olejem polej dopiero co wyłowione z wody kluski śląskie i podawaj!	obiad	None
